PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long
527301245,1688,226500,20,RL,63.0,12680,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,983.0,Unf,0.0,692.0,1675.0,GasA,Ex,Y,SBrkr,1688,0,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,1988.0,RFn,2.0,528.0,TA,TA,Y,0,48,0,0,141,0,None,None,None,0,6,2008,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,2211 BUCHANAN DR,42.0545223,-93.6396329
527451550,1302,111750,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,TA,TA,No,Rec,350.0,Unf,0.0,280.0,630.0,GasA,TA,Y,SBrkr,630,672,0,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,12,2008,WD ,Normal,"(1086.055, 2299.743]",22.25,1424 BRECKINRIDGE CT,42.051645,-93.629026
903476090,1864,97500,190,RM,41.0,5852,Pave,None,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,169.0,Unf,0.0,851.0,1020.0,GasA,TA,N,FuseF,978,886,0,0.0,0.0,2,1,6,1,TA,9,Typ,0,None,None,None,None,0.0,0.0,None,None,N,0,188,102,0,0,0,None,None,None,0,5,2009,WD ,Normal,"(5298.972, 6298.715]",54.06015037593985,731 5TH ST,42.0260222,-93.6217209
902110090,1347,143000,20,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347,0,0,1.0,1.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1957.0,Unf,2.0,551.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD ,Normal,"(5298.972, 6298.715]",54.06015037593985,513 9TH ST,42.0303914,-93.6179216
527132090,1478,240000,120,RL,61.0,7380,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,341.0,Unf,0.0,1077.0,1418.0,GasA,Ex,Y,SBrkr,1478,0,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2.0,495.0,TA,TA,Y,168,43,0,0,0,0,None,None,None,0,7,2009,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,4202 STONE BROOKE RD,42.0616578,-93.6331601
527450220,1218,113700,160,RM,21.0,2058,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,265.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672,546,0,0.0,0.0,1,1,4,1,Ex,7,Typ,0,None,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,12,2007,WD ,Normal,"(1086.055, 2299.743]",22.25,1329 TRUMAN PL,42.0526885,-93.6278547
909425085,2161,263400,50,RL,70.0,12392,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218,943,0,1.0,0.0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1994.0,Fin,2.0,506.0,TA,TA,Y,0,96,0,0,0,0,None,None,None,0,4,2008,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,925 GASKILL DR,42.013958,-93.643247
910200060,1285,145400,50,RM,50.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1926,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,374.0,Unf,0.0,487.0,861.0,GasA,Ex,Y,SBrkr,861,424,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1950.0,Fin,2.0,506.0,TA,TA,Y,96,0,132,0,0,0,None,MnPrv,None,0,5,2006,WD ,Normal,"(6298.715, 7298.458]",59.5875,113 S RUSSELL AVE,42.022288,-93.6286474
527380240,2340,306000,60,RL,86.2,14311,Pave,None,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,0.0,213.0,1236.0,GasA,Ex,Y,SBrkr,1236,1104,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1996.0,RFn,3.0,787.0,TA,TA,Y,192,180,218,0,0,0,None,GdPrv,None,0,6,2008,WD ,Normal,"(14296.659, 15296.402]",86.24324324324324,1501 REAGAN DR,42.0512524,-93.630686
528186030,1518,274000,120,RL,62.0,12677,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,1518.0,GasA,Ex,Y,SBrkr,1518,0,0,0.0,0.0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,588.0,TA,TA,Y,185,140,0,0,0,0,None,None,None,0,4,2008,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,3126 BURNHAM DR,42.0567773,-93.6538681
528106070,1652,325000,20,RL,108.0,13173,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,80.0,1652.0,GasA,Ex,Y,SBrkr,1652,0,0,1.0,0.0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,0,None,None,None,0,11,2009,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,3209 WESTON DR,42.0615828,-93.6562442
527163040,1571,178000,60,RL,59.0,7837,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,799,772,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993.0,RFn,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,5,2009,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,3821 BROOKDALE AVE,42.0587702,-93.6371782
534127140,1082,162500,85,RL,68.7,8723,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,BLQ,973.0,Unf,0.0,0.0,973.0,GasA,Ex,Y,SBrkr,1082,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1969.0,Unf,2.0,480.0,TA,TA,Y,160,0,0,0,0,0,None,None,None,0,1,2007,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,2644 CLEVELAND DR,42.0485339,-93.633456
535376010,882,103200,45,RL,55.0,5500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,882.0,882.0,GasA,Ex,Y,SBrkr,882,0,0,0.0,0.0,1,0,1,1,TA,4,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,MnPrv,None,0,4,2007,WD ,Normal,"(5298.972, 6298.715]",54.06015037593985,218 16TH ST,42.0381084,-93.6132916
527359070,1964,205000,60,RL,80.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Unf,0.0,400.0,803.0,GasA,TA,Y,SBrkr,1098,866,0,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1976.0,RFn,2.0,483.0,TA,TA,Y,0,69,0,0,0,0,None,None,None,0,9,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,2850 MONROE DR,42.0498649,-93.634181
902134060,1376,96900,70,RM,42.0,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,FuseA,714,662,0,0.0,0.0,1,0,2,1,TA,7,Typ,0,None,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0,0,104,0,225,0,None,None,None,0,3,2006,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,909 KELLOGG AVE,42.0306255,-93.6141622
527404150,858,110000,20,RL,64.9,7340,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322.0,Unf,0.0,536.0,858.0,GasA,TA,Y,SBrkr,858,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1979.0,Unf,1.0,684.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,3214 NIXON AVE,42.0539096,-93.6278558
534475100,1063,128000,20,RL,80.0,9920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,None,MnPrv,None,0,2,2010,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,1411 CURTISS AVE,42.0360602,-93.6249861
528363110,2113,350000,20,RL,91.0,10437,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,Ex,Y,SBrkr,2113,0,0,1.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3.0,839.0,TA,TA,Y,236,46,0,0,0,0,None,None,None,0,8,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,3118 ASPEN RD,42.0513298,-93.6544621
916460020,1491,178000,20,RL,64.9,7777,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,Ex,Y,SBrkr,1491,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,571.0,TA,TA,Y,0,35,0,0,0,0,None,None,None,0,11,2007,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,2810 WHITE OAK DR,41.9969919,-93.6464233
528142140,2332,316000,60,RL,85.0,10574,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,126.0,Gd,TA,PConc,Ex,TA,No,GLQ,856.0,Unf,0.0,292.0,1148.0,GasA,Ex,Y,SBrkr,1170,1162,0,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,756.0,TA,TA,Y,224,142,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,3113 HARRISON RD,42.059902,-93.6544621
906392070,1232,194500,20,RL,64.0,7314,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0.0,508.0,1232.0,GasA,Ex,Y,SBrkr,1232,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2.0,632.0,TA,TA,Y,132,0,0,0,0,0,None,None,None,0,2,2009,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,5322 DURANT ST,42.0243324,-93.6900977
904101110,1675,173000,20,RL,100.0,15263,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,Gd,TA,No,Rec,766.0,Unf,0.0,656.0,1422.0,GasA,Gd,Y,SBrkr,1675,0,0,0.0,0.0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1959.0,Unf,1.0,365.0,TA,TA,Y,0,132,0,0,0,0,None,None,None,0,5,2010,WD ,Normal,"(14296.659, 15296.402]",86.24324324324324,1115 HYLAND AVE,42.0324513,-93.6560231
907412070,1436,210000,20,RL,65.0,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,946.0,Unf,0.0,490.0,1436.0,GasA,Ex,Y,SBrkr,1436,0,0,1.0,0.0,2,0,3,1,Gd,8,Typ,0,None,Attchd,2004.0,Unf,2.0,484.0,TA,TA,Y,139,98,0,0,0,0,None,None,None,0,4,2008,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,4817 WALLER ST,42.0139304,-93.6849261
903201080,1548,205000,50,RL,55.0,7264,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,952.0,GasW,Gd,N,SBrkr,952,596,0,0.0,0.0,2,1,3,1,Ex,5,Typ,0,None,Detchd,1978.0,Unf,2.0,672.0,TA,TA,Y,74,0,0,0,144,0,None,None,None,0,10,2009,WD ,Normal,"(6298.715, 7298.458]",59.5875,1111 ORCHARD DR,42.0333972,-93.6279745
534401120,1200,163500,20,RL,80.0,8800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,654.0,Unf,0.0,520.0,1174.0,GasA,Ex,Y,SBrkr,1200,0,0,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1966.0,RFn,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,10,2007,CWD,Normal,"(8298.201, 9297.944]",68.7248322147651,1311 COOLIDGE DR,42.03924629999999,-93.6274599
902207140,720,105900,30,RM,60.0,8520,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,Y,SBrkr,720,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,None,None,None,0,5,2010,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,925 MAXWELL AVE,42.03111570000001,-93.6071585
908127040,960,94750,20,RL,73.0,10921,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,520.0,Unf,0.0,440.0,960.0,GasA,TA,Y,FuseF,960,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1965.0,Fin,1.0,432.0,TA,TA,P,120,0,0,0,0,0,None,None,None,0,5,2007,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,205 DOTSON DR,42.0208251,-93.6717122
908127040,960,94750,20,RL,73.0,10921,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,520.0,Unf,0.0,440.0,960.0,GasA,TA,Y,FuseF,960,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1965.0,Fin,1.0,432.0,TA,TA,P,120,0,0,0,0,0,None,None,None,0,5,2007,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,205 DOTSON DR,42.0208251,-93.6717122
531376070,1162,170000,20,RL,81.0,9260,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1162.0,1162.0,GasA,Ex,Y,SBrkr,1162,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,Fin,2.0,483.0,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,3,2008,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,1520 CALIFORNIA AVE,42.0374973,-93.6909498
903456090,754,84500,190,RM,60.0,6780,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,520,0,234,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,None,None,0.0,0.0,None,None,N,53,0,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,"(6298.715, 7298.458]",59.5875,102 N RIVERSIDE DR,42.0229921,-93.6295974
903456090,754,84500,190,RM,60.0,6780,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,520,0,234,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,None,None,0.0,0.0,None,None,N,53,0,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,"(6298.715, 7298.458]",59.5875,102 N RIVERSIDE DR,42.0229921,-93.6295974
527301170,2093,215000,60,RL,46.0,20544,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,791.0,791.0,GasA,Gd,Y,SBrkr,1236,857,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1986.0,Fin,2.0,542.0,TA,TA,Y,364,63,0,0,0,0,None,MnPrv,None,0,11,2008,WD ,Normal,"(20295.117, 21294.86]",66.5,2322 BUCHANAN DR,42.0560047,-93.6391578
528240130,1733,185088,60,RL,63.0,8577,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,886,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,433.0,TA,TA,Y,144,48,0,0,0,0,None,None,None,0,4,2010,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,4002 BRICKMAN AVE,42.0610784,-93.6423252
528275070,2256,236000,60,RL,68.7,8795,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300.0,Unf,0.0,652.0,952.0,GasA,Ex,Y,SBrkr,980,1276,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,2.0,554.0,TA,TA,Y,224,54,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,3813 WESTLAWN DR,42.0588913,-93.6425033
904302010,1282,108500,190,RL,59.0,4484,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,485.0,Unf,0.0,187.0,672.0,GasA,TA,N,SBrkr,778,504,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1942.0,Unf,1.0,240.0,TA,TA,Y,0,88,0,0,0,0,None,MnPrv,None,0,7,2007,WD ,Normal,"(4299.229, 5298.972]",46.564516129032256,2822 OAKLAND ST 2824,42.0278676,-93.6568185
902306120,1540,129400,70,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,GasA,Ex,Y,SBrkr,884,656,0,0.0,0.0,1,1,3,1,Gd,7,Typ,0,None,None,None,None,0.0,0.0,None,None,N,240,77,0,0,0,0,None,None,None,0,2,2008,WD ,Normal,"(5298.972, 6298.715]",54.06015037593985,621 CLARK AVE,42.0277082,-93.6172488
534251030,1320,172500,85,RL,91.5,16500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,TA,TA,CBlock,Gd,TA,Av,GLQ,962.0,Unf,0.0,270.0,1232.0,GasA,Fa,Y,SBrkr,1320,0,0,0.0,1.0,2,0,3,1,TA,5,Typ,1,Gd,Attchd,1971.0,RFn,2.0,495.0,TA,TA,Y,0,20,0,0,0,0,None,None,None,0,5,2009,WD ,Normal,"(16296.145, 17295.888]",91.47619047619048,2233 MCKINLEY CT,42.0438487,-93.6284891
902406020,984,110000,20,RM,65.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Rec,200.0,Unf,0.0,784.0,984.0,GasA,Gd,Y,SBrkr,984,0,0,1.0,0.0,1,0,2,1,Fa,5,Typ,0,None,Detchd,1959.0,Unf,1.0,308.0,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,321 E 6TH ST,42.0272509,-93.6059715
906392080,1270,175900,20,RL,64.0,7242,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1270.0,1270.0,GasA,Ex,Y,SBrkr,1270,0,0,0.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2.0,524.0,TA,TA,Y,0,96,0,0,0,0,None,None,None,0,7,2007,WD ,Normal,"(6298.715, 7298.458]",59.5875,5318 DURANT ST,42.02435750000001,-93.6899194
534175080,1680,213250,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,LwQ,144.0,GLQ,1127.0,379.0,1650.0,GasA,Ex,Y,SBrkr,1680,0,0,1.0,0.0,2,0,3,1,Gd,7,Maj1,1,TA,Attchd,1998.0,Fin,2.0,583.0,TA,TA,Y,78,73,0,0,0,0,None,None,None,0,6,2009,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,2219 HAYES AVE,42.044085,-93.6332392
