PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MoSold,YrSold,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long,TotalPorchSF
535177110,1721,174850,20,RL,80.0,9736,Reg,NAmes,1Fam,1Story,6,6,1957,1969,Wd Sdng,BrkFace,289.0,TA,TA,CBlock,TA,TA,No,BLQ,668.0,138.0,525.0,1331.0,Gd,Y,SBrkr,1721,0,0,0.0,0.0,1,0,4,TA,8,3,TA,Attchd,1957.0,Unf,2.0,464.0,TA,TA,Y,0,4,2007,"(9297.944, 10297.687]",74.05555555555556,2130 DUFF AVE,42.0441264,-93.6123023,0
527401160,1792,136000,90,RL,60.0,9000,Reg,NAmes,Duplex,2Story,5,5,1974,1974,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,0.0,896.0,896.0,TA,Y,SBrkr,896,896,0,0.0,0.0,2,2,4,TA,8,0,None,None,None,None,0.0,0.0,None,None,Y,32,9,2009,"(8298.201, 9297.944]",68.7248322147651,1104 TOP O HOLLOW RD,42.0564048,-93.6258767,45
902400110,3608,475000,75,RM,90.0,22950,IR2,OldTown,1Fam,2.5Fin,10,9,1892,1993,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,0.0,1107.0,1107.0,Ex,Y,SBrkr,1518,1518,572,0.0,0.0,2,1,4,Ex,12,2,TA,Detchd,1993.0,Unf,3.0,840.0,Ex,TA,Y,0,6,2006,"(22294.603, 23294.346]",114.66666666666669,804 DUFF AVE,42.0293253,-93.6100469,670
527353080,1725,197000,60,RL,80.0,11584,Reg,NWAmes,1Fam,SLvl,7,6,1979,1979,HdBoard,BrkFace,96.0,TA,TA,CBlock,TA,TA,No,GLQ,315.0,110.0,114.0,539.0,TA,Y,SBrkr,1040,685,0,0.0,0.0,2,1,3,TA,6,1,TA,Attchd,1979.0,RFn,2.0,550.0,TA,TA,Y,0,11,2007,"(11297.43, 12297.173]",82.47651006711409,2141 STEVENSON DR,42.0528347,-93.6386629,304
534278170,964,137500,20,RL,76.0,8243,IR1,NAmes,1Fam,1Story,5,7,1961,1961,VinylSd,BrkFace,56.0,TA,Gd,CBlock,TA,TA,No,ALQ,700.0,0.0,264.0,964.0,Ex,Y,SBrkr,964,0,0,0.0,0.0,1,0,3,TA,5,1,Fa,Detchd,1985.0,Fin,2.0,784.0,TA,TA,Y,170,2,2007,"(7298.458, 8298.201]",64.93913043478261,803 FURMAN DR,42.0451135,-93.6214438,0
533252020,1208,165000,20,RL,74.6,11250,IR1,Veenker,1Fam,1Story,6,6,1977,1977,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767.0,0.0,441.0,1208.0,TA,Y,SBrkr,1208,0,0,1.0,0.0,1,1,3,TA,6,1,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,198,6,2006,"(10297.687, 11297.43]",74.60964912280701,2824 GREENSBORO DR,42.04381799999999,-93.647546,42
923202220,2034,130000,20,RL,200.0,43500,Reg,Mitchel,1Fam,1Story,3,5,1953,1953,MetalSd,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,0.0,0.0,0.0,Ex,Y,SBrkr,2034,0,0,0.0,0.0,1,0,2,TA,9,0,None,2Types,1953.0,RFn,4.0,1041.0,TA,TA,N,483,6,2007,"(43289.206, 44288.949]",200.0,3312 S DUFF AVE,41.992718,-93.6097106,266
907251100,1989,255000,60,RL,90.0,11367,Reg,CollgCr,1Fam,2Story,8,5,2002,2002,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932.0,0.0,133.0,1065.0,Ex,Y,SBrkr,1091,898,0,1.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,2002.0,Fin,2.0,586.0,TA,TA,Y,199,11,2006,"(11297.43, 12297.173]",82.47651006711409,526 SMILEY AVE,42.017237,-93.687431,60
535451190,1040,109500,20,RL,60.0,7200,Reg,NAmes,1Fam,1Story,5,7,1950,1950,Wd Sdng,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,0.0,0.0,0.0,TA,Y,FuseF,1040,0,0,0.0,0.0,1,0,2,TA,5,0,None,Detchd,1950.0,Unf,2.0,625.0,TA,TA,Y,0,6,2006,"(6298.715, 7298.458]",59.5875,1422 CARROLL AVE,42.036524,-93.6086569,0
902103150,1323,122600,50,RM,57.0,9184,Reg,OldTown,1Fam,1.5Fin,5,7,1948,2005,WdShing,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,780.0,780.0,Ex,Y,SBrkr,948,375,0,0.0,0.0,1,0,3,TA,6,0,None,Detchd,1948.0,Unf,2.0,400.0,TA,TA,Y,0,7,2008,"(8298.201, 9297.944]",68.7248322147651,,42.029046,-93.6143401,0
902128020,864,105000,20,RM,60.0,7200,Reg,OldTown,1Fam,1Story,4,5,1950,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,576.0,576.0,Ex,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,TA,5,0,None,Detchd,1952.0,RFn,1.0,528.0,TA,TA,Y,0,8,2006,"(6298.715, 7298.458]",59.5875,314 12TH ST,42.0330456,-93.6145974,115
902128020,864,105000,20,RM,60.0,7200,Reg,OldTown,1Fam,1Story,4,5,1950,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,576.0,576.0,Ex,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,TA,5,0,None,Detchd,1952.0,RFn,1.0,528.0,TA,TA,Y,0,8,2006,"(6298.715, 7298.458]",59.5875,314 12TH ST,42.0330456,-93.6145974,115
911102090,1361,89000,70,C (all),60.0,5280,Reg,IDOTRR,1Fam,2Story,4,7,1895,1950,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,0.0,0.0,173.0,173.0,Ex,N,SBrkr,825,536,0,0.0,0.0,1,0,2,TA,6,0,None,Detchd,1895.0,Unf,1.0,185.0,Fa,TA,Y,0,7,2008,"(4299.229, 5298.972]",46.564516129032256,233 WASHINGTON AVE,42.0203795,-93.6156263,123
903425340,960,129000,190,RL,60.0,9873,Reg,BrkSide,2fmCon,1Story,4,5,1970,1970,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789.0,0.0,171.0,960.0,TA,N,SBrkr,960,0,0,1.0,0.0,1,0,3,TA,6,0,None,Detchd,1970.0,Unf,2.0,576.0,TA,TA,Y,0,5,2006,"(9297.944, 10297.687]",74.05555555555556,722 RIDGEWOOD AVE,42.0285558,-93.6253028,288
527402200,1004,149000,20,RL,74.6,11241,IR1,NAmes,1Fam,1Story,6,7,1970,1970,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578.0,0.0,426.0,1004.0,Ex,Y,SBrkr,1004,0,0,1.0,0.0,1,0,2,TA,5,1,TA,Attchd,1970.0,Fin,2.0,480.0,TA,TA,Y,0,3,2010,"(10297.687, 11297.43]",74.60964912280701,3328 JEFFERSON CIR,42.055214,-93.6256788,0
527301080,1440,182900,20,RL,82.5,12546,IR1,NWAmes,1Fam,1Story,6,7,1981,1981,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,678.0,0.0,762.0,1440.0,Ex,Y,SBrkr,1440,0,0,0.0,0.0,2,0,3,Gd,7,1,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,0,4,2007,"(12297.173, 13296.916]",82.49514563106796,2101 BUCHANAN DR,42.0545076,-93.638267,99
923275140,833,112000,20,RL,68.7,8780,IR1,Mitchel,1Fam,1Story,5,5,1985,1985,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,625.0,0.0,208.0,833.0,Ex,Y,SBrkr,833,0,0,1.0,0.0,1,0,3,TA,5,0,None,None,None,None,0.0,0.0,None,None,Y,0,3,2009,"(8298.201, 9297.944]",68.7248322147651,3803 MINNETONKA AVE,41.9883532,-93.6040329,0
535475010,1806,144750,60,RL,76.0,7570,Reg,NAmes,1Fam,2Story,6,5,1964,1964,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,780.0,780.0,TA,Y,SBrkr,993,813,0,0.0,0.0,1,1,4,TA,8,0,None,Attchd,1964.0,Unf,2.0,483.0,TA,TA,Y,0,3,2009,"(7298.458, 8298.201]",64.93913043478261,1537 LINDEN DR,42.0379953,-93.6052,55
532354230,864,122000,20,RL,68.7,9079,IR1,Sawyer,1Fam,1Story,5,5,1961,1961,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,864.0,0.0,0.0,864.0,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,TA,5,0,None,Attchd,1961.0,Unf,1.0,440.0,TA,TA,Y,158,7,2009,"(8298.201, 9297.944]",68.7248322147651,1332 ARIZONA AVE,42.035629,-93.675683,0
528150040,1802,372000,20,RL,94.0,13615,IR1,NridgHt,1Fam,1Story,9,5,2006,2006,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,0.0,1802.0,1802.0,Ex,Y,SBrkr,1802,0,0,0.0,0.0,2,1,3,Ex,7,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,6,2007,"(13296.916, 14296.659]",87.2,3210 WESTON DR,42.0611208,-93.6562046,105
533244040,2362,312500,60,FV,106.0,8413,IR1,Somerst,1Fam,2Story,8,5,1998,1998,VinylSd,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,GLQ,901.0,0.0,319.0,1220.0,Ex,Y,SBrkr,1220,1142,0,1.0,0.0,2,1,3,Gd,8,2,TA,Attchd,1998.0,RFn,2.0,1105.0,Gd,TA,Y,147,6,2007,"(8298.201, 9297.944]",68.7248322147651,2614 CAMDEN DR,42.0462649,-93.6436912,180
531450030,1737,175000,60,RL,75.0,8285,Reg,SawyerW,1Fam,2Story,7,5,1992,1992,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,397.0,0.0,439.0,836.0,Gd,Y,SBrkr,844,893,0,0.0,1.0,2,1,3,Gd,7,0,None,Attchd,1992.0,Fin,2.0,506.0,TA,TA,Y,192,5,2008,"(7298.458, 8298.201]",64.93913043478261,1303 KENTUCKY AVE,42.034702,-93.68805,85
527354040,1872,241500,20,RL,80.0,10400,Reg,NWAmes,1Fam,1Story,7,5,1988,1988,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,0.0,916.0,1845.0,Gd,Y,SBrkr,1872,0,0,0.0,1.0,2,0,3,TA,6,1,TA,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,6,2006,"(10297.687, 11297.43]",74.60964912280701,2006 POLK DR,42.05308170000001,-93.6357332,39
535305120,1575,155000,20,RL,75.0,10170,Reg,NAmes,1Fam,1Story,6,6,1951,1951,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,216.0,216.0,TA,Y,SBrkr,1575,0,0,0.0,0.0,1,1,2,Gd,5,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,6,2006,"(9297.944, 10297.687]",74.05555555555556,1604 CLARK AVE,42.0384824,-93.6167542,0
535151100,1008,131000,20,RL,65.0,6860,IR1,NAmes,1Fam,1Story,5,6,1956,1956,Wd Sdng,BrkCmn,54.0,TA,TA,CBlock,TA,TA,No,GLQ,908.0,0.0,100.0,1008.0,Ex,Y,SBrkr,1008,0,0,1.0,0.0,1,0,3,Fa,6,0,None,Detchd,1964.0,Unf,1.0,308.0,TA,TA,Y,0,12,2007,"(6298.715, 7298.458]",59.5875,617 BARR DR,42.0430627,-93.6191088,0
902304040,2210,117500,70,RM,90.0,9900,Reg,OldTown,1Fam,2Story,6,4,1880,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,0.0,1008.0,1008.0,TA,Y,SBrkr,1178,1032,0,0.0,0.0,2,0,5,Fa,8,0,None,Detchd,1930.0,Unf,1.0,205.0,Fa,TA,N,0,5,2007,"(9297.944, 10297.687]",74.05555555555556,721 CLARK AVE,42.0287102,-93.617328,48
906392130,1422,173000,60,RL,79.0,11646,IR1,CollgCr,1Fam,2Story,6,5,2005,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,704.0,704.0,Ex,Y,SBrkr,704,718,0,0.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,36,7,2009,"(11297.43, 12297.173]",82.47651006711409,119 HARTFORD DR,42.0235053,-93.6893843,28
528358030,2726,350000,60,RL,83.0,10019,IR1,NoRidge,1Fam,2Story,8,5,1995,1995,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,0.0,815.0,1342.0,Ex,Y,SBrkr,1358,1368,0,0.0,0.0,2,1,4,Gd,9,1,Ex,Attchd,1995.0,RFn,3.0,725.0,TA,TA,Y,307,6,2006,"(9297.944, 10297.687]",74.05555555555556,3115 ASPEN RD,42.05175089999999,-93.6545809,337
906380210,1290,200000,20,RL,64.0,6762,Reg,CollgCr,1Fam,1Story,7,5,2007,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,0.0,380.0,1282.0,Ex,Y,SBrkr,1290,0,0,1.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,2007.0,RFn,2.0,662.0,TA,TA,Y,168,5,2009,"(6298.715, 7298.458]",59.5875,5419 DURANT ST,42.0247779,-93.6912668,0
527452100,958,128000,120,RL,46.6,4928,IR1,NPkVill,TwnhsE,1Story,6,5,1976,1976,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,0.0,958.0,1078.0,TA,Y,SBrkr,958,0,0,0.0,0.0,2,0,2,TA,5,1,TA,Attchd,1977.0,RFn,2.0,440.0,TA,TA,Y,0,2,2007,"(4299.229, 5298.972]",46.564516129032256,2943 NORTHWESTERN AVE,42.050247,-93.627669,205
527450150,1218,113000,160,RM,21.0,1890,Reg,BrDale,Twnhs,2Story,6,5,1973,1973,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356.0,0.0,316.0,672.0,TA,Y,SBrkr,672,546,0,0.0,0.0,1,1,3,TA,7,0,None,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,144,5,2007,"(1086.055, 2299.743]",22.25,1409 TRUMAN PL,42.0526255,-93.6286575,28
907125090,965,159000,85,RL,82.0,11105,Reg,CollgCr,1Fam,SFoyer,5,5,1996,1996,VinylSd,None,0.0,TA,Gd,PConc,Gd,Fa,Av,GLQ,870.0,0.0,0.0,870.0,Gd,Y,SBrkr,965,0,0,1.0,0.0,1,0,2,TA,4,0,None,Attchd,1998.0,Unf,2.0,580.0,Gd,TA,Y,71,7,2010,"(10297.687, 11297.43]",74.60964912280701,5405 NORRIS ST,42.0214272,-93.6921387,0
908130020,914,117250,20,RL,75.0,8050,Reg,Edwards,1Fam,1Story,6,5,2002,2002,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,297.0,142.0,914.0,Ex,Y,SBrkr,914,0,0,1.0,0.0,1,0,2,Gd,4,0,None,None,None,None,0.0,0.0,None,None,N,32,4,2006,"(7298.458, 8298.201]",64.93913043478261,206 DOTSON DR,42.0209014,-93.6711378,0
907194160,1444,203000,20,RL,65.0,10739,IR1,CollgCr,1Fam,1Story,7,5,2002,2001,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,1259.0,0.0,172.0,1431.0,Ex,Y,SBrkr,1444,0,0,1.0,0.0,2,0,3,Gd,6,0,None,Attchd,2002.0,RFn,2.0,577.0,TA,TA,Y,144,4,2009,"(10297.687, 11297.43]",74.60964912280701,5426 CLEMENS BLVD,42.01581789999999,-93.6923342,40
907131060,1308,175000,60,RL,57.0,10021,IR1,CollgCr,1Fam,2Story,6,6,1997,2006,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,539.0,0.0,96.0,635.0,Ex,Y,SBrkr,646,662,0,1.0,0.0,2,1,3,Gd,6,0,None,Attchd,1997.0,RFn,2.0,497.0,TA,TA,Y,142,5,2007,"(9297.944, 10297.687]",74.05555555555556,5311 NORRIS ST,42.0211753,-93.6903553,54
531363060,1080,141000,20,RL,63.0,7500,Reg,SawyerW,1Fam,1Story,7,5,2004,2005,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,680.0,0.0,400.0,1080.0,Ex,Y,SBrkr,1080,0,0,1.0,0.0,1,0,3,Gd,6,0,None,None,None,None,0.0,0.0,None,None,Y,0,4,2008,"(7298.458, 8298.201]",64.93913043478261,5500 KANSAS DR,42.0377117,-93.6926936,0
903484110,1403,116000,190,RM,60.0,10320,Reg,IDOTRR,2fmCon,2Story,6,7,1915,1965,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,262.0,160.0,698.0,Ex,Y,FuseF,754,649,0,1.0,0.0,1,1,3,TA,7,0,None,Detchd,1915.0,Unf,1.0,308.0,TA,TA,Y,0,2,2009,"(10297.687, 11297.43]",74.60964912280701,1021 LINCOLN WAY,42.0230671,-93.6247684,288
535402090,1380,154000,20,RL,83.0,10143,Reg,NAmes,1Fam,1Story,6,7,1963,1963,HdBoard,BrkFace,295.0,TA,TA,CBlock,TA,TA,No,Rec,384.0,0.0,996.0,1380.0,Fa,Y,SBrkr,1380,0,0,0.0,0.0,1,1,3,TA,6,0,None,Attchd,1963.0,Unf,1.0,364.0,TA,TA,Y,0,6,2009,"(9297.944, 10297.687]",74.05555555555556,1827 MAXWELL AVE,42.0403794,-93.6086225,216
902402010,1236,149700,20,RM,90.0,7407,Reg,OldTown,1Fam,1Story,6,7,1957,1996,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,600.0,0.0,312.0,912.0,TA,Y,FuseA,1236,0,0,1.0,0.0,1,0,2,TA,6,0,None,Attchd,1957.0,Unf,2.0,923.0,TA,TA,Y,0,4,2010,"(7298.458, 8298.201]",64.93913043478261,212 E 9TH ST,42.0298871,-93.6081476,316
526355170,2223,244000,20,RL,95.0,13651,IR1,NAmes,1Fam,1Story,7,6,1973,1973,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880.0,0.0,343.0,2223.0,Ex,Y,SBrkr,2223,0,0,1.0,0.0,2,0,3,TA,8,2,Gd,Attchd,1973.0,Fin,2.0,516.0,TA,TA,Y,300,2,2007,"(13296.916, 14296.659]",87.2,2820 NORTHWOOD DR,42.0501365,-93.6170707,0
535301160,1560,128600,90,RL,70.0,8078,Reg,NAmes,Duplex,1Story,5,5,1958,1958,Wd Sdng,Stone,260.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,1560.0,1560.0,TA,Y,SBrkr,1560,0,0,0.0,0.0,2,0,4,TA,8,0,None,Detchd,1958.0,Unf,2.0,484.0,TA,TA,Y,0,12,2007,"(7298.458, 8298.201]",64.93913043478261,1906 WILSON AVE,42.041011,-93.6182199,0
905480160,1456,91500,50,RL,50.0,7585,Reg,Edwards,1Fam,1.5Fin,5,3,1948,1950,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,0.0,810.0,810.0,Fa,Y,FuseA,1002,454,0,1.0,1.0,1,0,4,TA,7,1,TA,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0,8,2006,"(7298.458, 8298.201]",64.93913043478261,3011 LINCOLN WAY,42.0229414,-93.6592543,0
527107120,1776,202000,60,RL,54.0,9783,IR1,Gilbert,1Fam,2Story,6,5,1996,1996,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,0.0,821.0,821.0,Gd,Y,SBrkr,821,955,0,0.0,0.0,2,1,3,TA,7,1,TA,BuiltIn,1996.0,Fin,2.0,443.0,TA,TA,Y,286,5,2006,"(9297.944, 10297.687]",74.05555555555556,1948 WYNGATE DR,42.0612353,-93.6355353,116
902201140,1122,147000,20,RM,100.0,12000,Reg,OldTown,1Fam,1Story,5,7,1948,2005,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,608.0,172.0,924.0,Ex,Y,SBrkr,1122,0,0,1.0,0.0,1,0,2,Gd,6,0,None,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0,5,2008,"(11297.43, 12297.173]",82.47651006711409,1226 CARROLL AVE,42.0341965,-93.6087016,36
534479130,1578,133000,50,RL,79.0,9490,Reg,NAmes,1Fam,1.5Fin,6,7,1941,1950,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,165.0,238.0,806.0,TA,Y,FuseA,958,620,0,1.0,0.0,1,0,3,Fa,5,2,TA,Attchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,8,2006,"(9297.944, 10297.687]",74.05555555555556,1323 GRAND AVE,42.0354023,-93.6207315,32
528186080,1684,266000,120,RL,63.0,8849,IR1,NridgHt,TwnhsE,1Story,9,5,2005,2005,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,0.0,1656.0,1684.0,Ex,Y,SBrkr,1684,0,0,0.0,0.0,2,0,2,Ex,6,1,Ex,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,495,7,2008,"(8298.201, 9297.944]",68.7248322147651,3102 BURNHAM DR,42.0570238,-93.6527496,72
923225510,874,126500,20,RL,58.0,10172,IR1,Mitchel,1Fam,1Story,5,7,1968,2003,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,0.0,423.0,864.0,Ex,Y,SBrkr,874,0,0,1.0,0.0,1,0,3,TA,5,0,None,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,0,10,2006,"(9297.944, 10297.687]",74.05555555555556,3319 HARCOURT DR,41.9925986,-93.6042703,120
535180070,1236,134450,20,RL,72.0,10011,IR1,NAmes,1Fam,1Story,5,6,1957,1996,HdBoard,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,BLQ,360.0,0.0,710.0,1070.0,TA,Y,SBrkr,1236,0,0,0.0,1.0,1,0,2,Gd,6,1,Fa,Attchd,1957.0,Unf,1.0,447.0,TA,TA,Y,0,5,2006,"(9297.944, 10297.687]",74.05555555555556,210 21ST ST,42.0427059,-93.6129255,0
903456110,1952,212300,60,RM,60.0,9780,Reg,IDOTRR,1Fam,2Story,7,9,1950,2005,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,LwQ,354.0,398.0,224.0,976.0,Ex,Y,SBrkr,976,976,0,0.0,0.0,1,1,4,Gd,8,2,TA,Detchd,1950.0,Fin,1.0,299.0,TA,TA,Y,285,4,2007,"(9297.944, 10297.687]",74.05555555555556,112 N RIVERSIDE DR,42.0233399,-93.6295974,216
905104030,913,129000,85,RL,70.0,8400,Reg,Sawyer,1Fam,SFoyer,6,5,1966,1966,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,LwQ,187.0,627.0,0.0,814.0,Gd,Y,SBrkr,913,0,0,1.0,0.0,1,0,3,TA,6,0,None,Detchd,1990.0,Unf,1.0,240.0,TA,TA,Y,0,5,2007,"(8298.201, 9297.944]",68.7248322147651,4406 ROSS RD,42.0319636,-93.6779918,252
528346050,2006,350000,20,RL,136.0,11675,IR1,NoRidge,1Fam,1Story,8,5,1998,1998,VinylSd,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,0.0,322.0,1982.0,Ex,Y,SBrkr,2006,0,0,1.0,0.0,2,0,2,Gd,5,1,TA,Attchd,1998.0,Fin,3.0,938.0,TA,TA,Y,144,7,2008,"(11297.43, 12297.173]",82.47651006711409,3115 VALLEY VIEW RD,42.0522899,-93.65159090000002,33
906392110,1498,237000,20,RL,78.0,11645,Reg,CollgCr,1Fam,1Story,8,5,2005,2006,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,24.0,0.0,1474.0,1498.0,Ex,Y,SBrkr,1498,0,0,0.0,0.0,2,0,3,Gd,7,1,Gd,Attchd,2005.0,Fin,3.0,844.0,TA,TA,Y,144,3,2009,"(11297.43, 12297.173]",82.47651006711409,203 HARTFORD DR,42.023949,-93.6894042,98
535375130,1034,109000,50,RL,60.0,10134,Reg,OldTown,1Fam,1.5Fin,5,6,1940,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,735.0,735.0,Gd,Y,FuseA,735,299,0,0.0,0.0,1,0,2,TA,5,0,None,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,7,2007,"(9297.944, 10297.687]",74.05555555555556,1516 BURNETT AVE,42.0376711,-93.6153137,39
527357020,1220,170000,20,RL,128.0,13001,IR1,NWAmes,1Fam,1Story,6,5,1971,1971,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,121.0,1012.0,1625.0,TA,Y,SBrkr,1220,0,0,0.0,1.0,2,0,2,TA,6,1,TA,Attchd,1971.0,Unf,2.0,944.0,TA,TA,Y,0,9,2007,"(12297.173, 13296.916]",82.49514563106796,2953 MONROE DR,42.051075,-93.635344,249
903227140,1232,128000,70,RM,50.0,6000,Reg,BrkSide,1Fam,2Story,6,6,1939,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,276.0,0.0,324.0,600.0,Ex,Y,SBrkr,608,624,0,0.0,0.0,1,1,3,TA,6,2,TA,Attchd,1939.0,Unf,1.0,217.0,TA,TA,Y,0,2,2007,"(5298.972, 6298.715]",54.06015037593985,1226 MARSTON AVE,42.0342372,-93.6233832,0
534175140,1625,140500,90,RL,75.0,9750,Reg,NWAmes,Duplex,1Story,5,6,1965,1965,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,1625.0,1625.0,Ex,Y,SBrkr,1625,0,0,0.0,0.0,2,0,4,TA,8,0,None,Detchd,1965.0,Unf,2.0,484.0,TA,TA,Y,0,8,2008,"(9297.944, 10297.687]",74.05555555555556,2111 HAYES AVE 2113,42.042945,-93.6324491,0
902106140,1028,115000,30,RM,56.0,8960,Reg,OldTown,1Fam,1Story,5,6,1927,1950,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,1008.0,1008.0,Gd,Y,FuseA,1028,0,0,0.0,0.0,1,0,2,TA,5,1,Gd,Detchd,1927.0,Unf,2.0,360.0,TA,TA,Y,0,3,2010,"(8298.201, 9297.944]",68.7248322147651,1012 GRAND AVE,42.0317935,-93.6200191,130
