,address,lat,long
1502,2907 DUFF AVE,42.051446,-93.61632890000001
1503,2037 COUNTRY CLUB BLVD,42.01867439999999,-93.6415135
1504,2407 WESTWIND DR,42.062692,-93.642105
1505,5020 EMERSON DR,42.0194706,-93.685679
1506,4024 ARKANSAS DR,42.0312106,-93.67375249999999
1507,1706 CLARK AVE,42.0395615,-93.6168333
1508,1322 ILLINOIS AVE,42.035338,-93.6848072
1509,3823 VIOLA MAE AVE,41.9876361,-93.6040922
1510,2514 DALTON ST,42.0540173,-93.6427805
1511,1117 JOHNSON ST,42.049838,-93.626086
1512,715 GARNET DR,41.9916667,-93.60234469999999
1513,308 N RUSSELL AVE,42.0255123,-93.62809320000001
1514,2000 POLK DR,42.0531104,-93.63543630000001
1515,630 RIVER OAK DR,42.0526704,-93.6193859
1516,4023 MARIGOLD DR,42.0190722,-93.67276199999999
1517,3218 OAKLAND ST,42.0279371,-93.6613139
1518,736 GARNET DR,41.9914306,-93.6011328
1519,2415 LAKESIDE DR,42.063391,-93.641767
1520,4929 UTAH DR,42.0291673,-93.68543
1521,2523 DALTON ST,42.0544295,-93.6431764
1522,1313 GARFIELD AVE,42.0350803,-93.66990969999999
1523,609 SHELLEY AVE,42.0173769,-93.6828853
1524,922 ARIZONA AVE,42.0308832,-93.6755354
1525,2030 MELROSE AVE,42.0432646,-93.62251239999999
1526,2731 CAMBRIDGE DR,42.0504173,-93.647928
1527,206 N RIVERSIDE DR,42.0242485,-93.62957759999999
1528,210 S RIVERSIDE DR,42.0211674,-93.62926089999999
1529,2402 MELROSE AVE,42.0458884,-93.624432
1530,1411 20TH ST,42.0421816,-93.6299141
1531,909 TENNYSON AVE,42.014603,-93.68805669999999
1532,119 CHERRY AVE,42.0220708,-93.6045175
1533,409 S FRANKLIN AVE,42.0180061,-93.66499759999999
1534,2014 KILDEE ST,42.0172449,-93.6402861
1535,619 CRYSTAL ST,41.99722,-93.6035977
1536,3322 SOUTHDALE DR,41.99247769999999,-93.6050418
1537,2409 SUNCREST DR,41.9955823,-93.6488189
1538,1430 SUMMIT AVE,42.0363267,-93.62939949999999
1539,507 HAYWARD AVE,42.0172985,-93.6520067
1540,913 DELAWARE AVE,42.03114,-93.6801909
1541,1023 GRAND AVE,42.0321212,-93.62065229999999
1542,522 SMILEY AVE,42.017463,-93.687432
1543,306 COLORADO CIR,42.0255063,-93.663104
1544,2826 CAMBRIDGE DR,42.0511496,-93.64858129999999
1545,2225 DONALD ST,42.0171903,-93.6456709
1546,821 DELAWARE AVE,42.0298453,-93.68021069999999
1547,1226 ROOSEVELT AVE,42.0342507,-93.6222729
1548,1827 COOLIDGE DR,42.0408771,-93.629637
1549,431 OPAL CIR,41.9943846,-93.60525940000001
1550,3127 ALMOND RD,42.0558098,-93.65393290000002
1551,423 OLIVER AVE,42.0273969,-93.6661464
1552,318 ROCKWELL AVE,42.0205241,-93.6829448
1553,4122 QUEBEC ST,42.03299459999999,-93.67474299999999
1554,521 BROWN CT,42.0174575,-93.6857979
1555,3122 BAYBERRY RD,42.0538235,-93.65497690000001
1556,2428 KINGSTON DR,42.052058,-93.64184999999999
1557,1712 WILSON AVE,42.0397684,-93.6182382
1558,2916 HARRISON RD,42.059015,-93.650555
1559,1912 DUFF AVE,42.0415608,-93.6103634
1560,1226 CURTISS AVE,42.0342434,-93.62441220000001
1561,317 WASHINGTON AVE,42.0195095,-93.61564609999999
1562,4920 UTAH DR,42.029609,-93.684765
1563,231 ABRAHAM DR,42.0200501,-93.6766249
1564,1315 CARROLL AVE 1317,42.0351835,-93.60925549999999
1565,406 PEARSON AVE,42.0189049,-93.6421668
1566,4007 HYDE AVE,42.061048,-93.640641
1567,5305 KANSAS DR,42.0380243,-93.690125
1568,5124 SCHUBERT ST,42.0210901,-93.68698669999999
1569,1408 EDGEWATER CT,42.0612672,-93.6290234
1570,217 E 7TH ST,42.0282606,-93.6076531
1571,2922 HARRISON RD,42.0590425,-93.6508073
1572,1005 HARDING AVE,42.0315867,-93.62168129999999
1573,2312 CLAYTON DR,42.0507142,-93.640149
1574,3008 EISENHOWER CIR,42.051736,-93.637289
1575,1319 ALBERTA AVE,42.0352201,-93.6740734
1576,3112 EISENHOWER AVE,42.0529059,-93.6370199
1577,1111 HARDING AVE,42.03258049999999,-93.62171099999999
1578,1425 KELLOGG AVE,42.036688,-93.61424129999999
1579,3909 HYDE AVE,42.060344,-93.6405237
1580,1432 GRAND AVE,42.0368527,-93.6200587
1581,3911 WESTLAWN DR,42.060628,-93.64173300000002
1582,1217 HARDING AVE,42.0339793,-93.6217605
1583,2802 TORREY PINES CIR,42.042789,-93.64590199999999
1584,1611 DOUGLAS AVE,42.0387849,-93.6126585
1585,5020 WALLER ST,42.014107,-93.6878586
1586,210 S FRANKLIN AVE,42.0205166,-93.6644232
1587,1123 SCHOLL RD,42.0330683,-93.66577
1588,221 21ST ST,42.0431634,-93.61344989999999
1589,3907 ROSS RD,42.0324726,-93.67173199999999
1590,801 TENNYSON AVE,42.0163007,-93.68813600000001
1591,619 ASH AVE,42.016293,-93.6447206
1592,517 HAYWARD AVE,42.0169682,-93.6520661
1593,615 DULUTH ST 617,41.98766,-93.6030339
1594,1116 TOP O HOLLOW RD,42.0563835,-93.62654959999999
1595,1404 28TH ST,42.0478429,-93.6292016
1596,220 BEEDLE DR,42.0204582,-93.67292049999999
1597,932 YUMA AVE,42.0311853,-93.67696169999999
1598,2919 LINCOLN WAY,42.0229592,-93.65808589999999
1599,1009 MAXWELL AVE,42.0317363,-93.60707939999999
1600,1203 WILSON AVE,42.0334546,-93.6187922
1601,418 12TH ST,42.0330258,-93.6164574
1602,2019 FRILEY RD,42.0150759,-93.6404445
1603,1403 COOLIDGE DR,42.0392624,-93.6281724
1604,1642 JOHNSON ST,42.0492515,-93.6329027
1605,207 ABRAHAM DR,42.020844,-93.6765655
1606,4831 HEMINGWAY DR,42.019012,-93.6855205
1607,1410 CARROLL AVE 1412,42.0361666,-93.60870159999999
1608,600 RIDGEWOOD AVE,42.0269581,-93.6251247
1609,511 10TH ST 513,42.031501,-93.617648
1610,1515 NORTH DAKOTA AVE,42.0365249,-93.6791013
1611,903 YUMA AVE,42.030812,-93.6783682
1612,538 HAYWARD AVE,42.0162953,-93.6513533
1613,2314 WESTWIND DR,42.062531,-93.6403629
1614,4915 WESTBEND DR,42.0250926,-93.6838562
1615,1422 SUMMIT AVE,42.0360588,-93.62932029999999
1616,316 16TH ST,42.0380861,-93.6146172
1617,1504 LITTLE BLUESTEM CT,42.0091279,-93.646132
1618,3215 TUPELO CIR,42.052668,-93.65555499999999
1619,1304 16TH ST,42.0380626,-93.62702449999999
1620,1115 ORCHARD DR,42.0333137,-93.6281724
1621,208 S MAPLE AVE,42.0212461,-93.6249268
1622,3265 DARTMOOR RD,41.998964,-93.65846599999999
1623,2513 PIERCE AVE,42.04662039999999,-93.63306109999999
1624,3403 HONEYSUCKLE RD,42.0546168,-93.6512741
1625,712 8TH ST,42.02863929999999,-93.6208106
1626,5234 TEXAS CIR,42.03492079999999,-93.6905931
1627,3326 SEDWICK ST,42.0628278,-93.657769
1628,4127 TORONTO ST,42.0362343,-93.6749014
1629,1702 TOP O HOLLOW RD,42.0562692,-93.6330021
1630,207 E 12TH ST,42.0333934,-93.6086102
1631,2718 EISENHOWER AVE,42.0491515,-93.6360697
1632,5229 NEVADA CIR,42.0370999,-93.69028279999999
1633,5454 FROST DR,42.0199127,-93.6923765
1634,409 BEEDLE DR,42.0187017,-93.6734752
1635,812 ARIZONA AVE,42.0300752,-93.6766447
1636,1112 KENNEDY ST,42.050369,-93.626547
1637,621 DULUTH ST,41.9876196,-93.60276689999999
1638,2512 EATON AVE,42.0468725,-93.64523539999999
1639,1304 NORTHWESTERN AVE,42.0347917,-93.6254017
1640,2629 STANGE RD,42.0481856,-93.64523539999999
1641,306 21ST ST,42.0427523,-93.61424129999999
1642,3307 NIXON AVE,42.054596,-93.62813279999999
1643,3140 EVERGREEN RD,42.05274199999999,-93.654724
1644,3909 HOOVER AVE,42.059222,-93.630077
1645,2709 HAMPTON ST,42.0461959,-93.6458689
1646,3913 HYDE AVE,42.0605183,-93.6405039
1647,1422 BURNETT AVE,42.036541,-93.6152306
1648,713 8TH ST,42.0290182,-93.6210481
1649,2602 CLAYTON DR,42.0510786,-93.643513
1650,307 S HAZEL AVE,42.02013549999999,-93.6270641
1651,1009 MESA VERDE PL,42.031458,-93.6716859
1652,723 CARROLL AVE,42.0288528,-93.6090973
1653,4014 BERKSHIRE AVE,42.0609459,-93.6385837
1654,906 MURRAY DR,42.0390533,-93.6231655
1655,3418 SOUTHDALE DR,41.991319,-93.60438889999999
1656,2027 INDIANGRASS CT,42.009925,-93.64187299999999
1657,4126 APLIN RD,42.0197057,-93.67470329999999
1658,3433 WOODLAND ST,42.0267576,-93.6642281
1659,2812 ARBOR ST,42.0207014,-93.65618479999999
1660,703 DUFF AVE,42.028215,-93.610957
1661,4114 APLIN RD,42.0196699,-93.67401
1662,2423 GRANT CIR,42.0570828,-93.6423054
1663,2317 FERNDALE AVE,42.0454648,-93.62377889999999
1664,1818 24TH ST,42.0453283,-93.6342289
1665,2217 DONALD ST,42.0171642,-93.645275
1666,1115 IOWA AVE,42.0332439,-93.6596503
1667,2001 DOUGLAS AVE,42.042208,-93.61273399999999
1668,3905 MINNETONKA AVE,41.9874691,-93.6051011
1669,209 HARTFORD DR,42.0241422,-93.6894042
1670,723 WILDER BLVD,42.0157105,-93.68937249999999
1671,1821 MAXWELL AVE,42.0402728,-93.6083542
1672,213 7TH ST,42.0280992,-93.61279700000001
1673,1125 GRAND AVE,42.0329711,-93.62065229999999
1674,2430 RIDGETOP CIR,42.04641,-93.651359
1675,2013 MELROSE AVE,42.0426043,-93.62263120000001
1676,1911 STONE BROOKE RD,42.059326,-93.6355279
1677,2905 WOOD ST,42.0223412,-93.657472
1678,3902 EISENHOWER AVE,42.0598662,-93.6373168
1679,3825 ONTARIO ST,42.034701,-93.6709001
1680,1329 GRAND AVE,42.035654,-93.6207117
1681,3320 EMERALD DR,41.992342,-93.607936
1682,311 11TH ST,42.0323889,-93.6145974
1683,3003 ROXBORO DR,42.058782,-93.6514325
1684,3020 HARRISON RD,42.0592999,-93.6521453
1685,3220 MAGNOLIA CIR,42.0532563,-93.6521651
1686,1218 WISCONSIN AVE,42.0332743,-93.66172979999999
1687,5445 FROST DR,42.01954970000001,-93.6928521
1688,5316 THACKERAY DR,42.017908,-93.691239
1689,2234 KNAPP ST,42.01892040000001,-93.6459481
1690,2033 FERNDALE AVE,42.0431737,-93.6217209
1691,4011 DAWES DR,42.0603757,-93.6236206
1692,513 GARDEN RD 515,41.9900208,-93.6044879
1693,4007 WESTLAWN DR,42.0611558,-93.6417115
1694,3006 KELLOGG AVE,42.0516651,-93.6181986
1695,1422 CURTISS AVE,42.036538,-93.624398
1696,4107 TRAIL RIDGE CIR,42.0246315,-93.674956
1697,5300 MARYLAND ST,42.03577569999999,-93.69043459999999
1698,719 DOUGLAS AVE,42.0286712,-93.612421
1699,611 16TH ST,42.0385448,-93.61906929999999
1700,1504 GOLDEN ASPEN DR,42.0091877,-93.6159223
1701,2222 DUFF AVE,42.04494649999999,-93.6136073
1702,1314 MAXWELL AVE,42.035099,-93.60653699999999
1703,418 STANTON AVE,42.0184598,-93.6482846
1704,1427 SUMMIT AVE,42.0360413,-93.6298745
1705,2408 WELBECK DR,42.057677,-93.6418302
1706,607 9TH ST 609,42.0304364,-93.6189505
1707,1001 KENNEDY ST,42.050818,-93.62492999999999
1708,606 NORTHWESTERN AVE,42.0271912,-93.62263120000001
1709,1021 CARROLL AVE,42.0318649,-93.6091368
1710,2410 GRANT CIR,42.0567117,-93.6418302
1711,2416 EATON AVE,42.04628030000001,-93.6453689
1712,2306 CLARK AVE,42.0451084,-93.6173082
1713,4204 CRESTMOOR AVE,42.0622772,-93.64531459999999
1714,1306 IOWA CIR,42.0346759,-93.65895719999999
1715,3022 ALMOND RD,42.0554462,-93.6519077
1716,3211 TUPELO CIR,42.0525469,-93.655282
1717,335 FRANKLIN AVE,42.0183533,-93.6650085
1718,908 TOP O HOLLOW RD,42.0564546,-93.6242935
1719,1303 STAFFORD AVE,42.034716,-93.6081476
1720,3309 ROSS RD,42.032839,-93.6626606
1721,3205 MAGNOLIA CIR,42.052733,-93.65262799999999
1722,3839 BERKSHIRE AVE,42.0596492,-93.6392963
1723,2735 DUFF AVE,42.0492289,-93.614637
1724,1512 KENTUCKY AVE,42.0367781,-93.6874821
1725,3825 WELBECK DR,42.0591576,-93.6438495
1726,4801 IDAHO CIR,42.0326879,-93.68362189999999
1727,417 10TH ST,42.0314045,-93.6164178
1728,2631 STANGE RD,42.0482628,-93.64523539999999
1729,1305 TRUMAN PL,42.0527762,-93.6274377
1730,4112 TORONTO ST,42.0357524,-93.6742675
1731,3413 COY ST,42.01806819999999,-93.6654729
1732,5015 EMERSON DR,42.0199058,-93.685362
1733,1034 VERMONT CT,42.0320912,-93.68185509999999
1734,918 ROOSEVELT AVE,42.0308165,-93.62221559999999
1735,2128 MELROSE AVE,42.043834,-93.624056
1736,4634 TWAIN ST,42.015929,-93.682447
1737,2711 CAMBRIDGE DR,42.0501933,-93.64707659999999
1738,540 MEADOW CT,41.9916571,-93.60417299999999
1739,1215 CURTISS AVE,42.0338397,-93.6249663
1740,1505 LITTLE BLUESTEM CT UNIT 114,42.0095266,-93.6462334
1741,5207 TABOR DR,42.0267862,-93.6882747
1742,322 7TH ST,42.0277056,-93.61487439999999
1743,2103 COUNTRY CLUB BLVD,42.017823,-93.6421668
1744,3831 BROOKDALE AVE,42.0591003,-93.63711889999999
1745,1322 DOUGLAS AVE,42.0353669,-93.6120253
1746,2304 COTTONWOOD RD,41.9931136,-93.6468192
1747,923 MAXWELL AVE,42.0309287,-93.6069607
1748,2116 NORTHWESTERN AVE,42.0436906,-93.6255402
1749,2317 BAKER ST,42.0181233,-93.647314
1750,5305 NORRIS ST,42.0210658,-93.6901571
1751,1423 ROOSEVELT AVE,42.0365138,-93.6228488
1752,1460 BRECKINRIDGE CT,42.051522,-93.62969179999999
1753,320 ASH AVE,42.0194081,-93.6439683
1754,1534 LINDEN DR,42.0378768,-93.6046659
1755,3403 POLARIS DR,42.055503,-93.62508509999999
1756,611 HODGE AVE,42.027246,-93.6218099
1757,4939 HEMINGWAY DR,42.0174639,-93.68696700000001
1758,2238 KNAPP ST,42.0189129,-93.64618569999999
1759,120 MCDONALD DR,42.0239315,-93.6706227
1760,5212 CERVANTES DR,42.017549,-93.68907999999999
1761,2921 NORTHWESTERN AVE,42.0495011,-93.6274401
1762,126 S FRANKLIN AVE,42.0218091,-93.6644827
1763,1141 OKLAHOMA DR,42.0336869,-93.685654
1764,324 WILDER BLVD,42.0201789,-93.6913065
1765,1314 IOWA CIR,42.0350758,-93.65913549999999
1766,1018 N 2ND ST,42.0238461,-93.62457049999999
1767,515 24TH ST 517,42.045942,-93.6184361
1768,2613 YORKSHIRE ST,42.0533606,-93.64400789999999
1769,3210 NIXON AVE,42.0536767,-93.62789529999999
1770,4605 HEMINGWAY DR,42.0190059,-93.6808843
1771,208 HARTFORD DR,42.02415999999999,-93.68884930000002
1772,2317 CLARK AVE,42.045544,-93.617943
1773,5512 MARYLAND ST,42.0360368,-93.69312959999999
1774,2753 CLEVELAND DR,42.049065,-93.63348490000001
1775,1466 TRUMAN PL,42.0522941,-93.629773
1776,1124 N 2ND ST,42.0238273,-93.6263912
1777,3130 BAYBERRY RD,42.053913,-93.65524099999999
1778,310 24TH ST,42.045497,-93.6147755
1779,1205 IDAHO CT,42.0335589,-93.683752
1780,1210 28TH ST,42.0479498,-93.6269039
1781,1121 TOP O HOLLOW RD 1123,42.0568868,-93.62651
1782,3826 MARIGOLD DR,42.0186459,-93.6700335
1783,432 E 20TH ST,42.0416984,-93.60535829999999
1784,4033 EISENHOWER AVE,42.06146280000001,-93.6381086
1785,2409 WELBECK DR,42.0581018,-93.6418302
1786,2122 WINDFIELD DR,42.0579989,-93.6389796
1787,228 SOUTH DAKOTA AVE,42.020123,-93.67830500000001
1788,2912 ONTARIO ST,42.0342176,-93.6581849
1789,3022 STORY ST,42.023527,-93.6596702
1790,304 TOPAZ CT,41.9967646,-93.60752699999999
1791,2521 LITTLE ST,42.0178325,-93.651017
1792,1512 MEADOWLANE AVE,42.0371402,-93.6035186
1793,1128 JOHNSON ST,42.04915099999999,-93.626046
1794,3705 ASHTON DR,42.0570907,-93.6506186
1795,2404 CLAYTON DR,42.0509122,-93.6411272
1796,3318 EISENHOWER AVE,42.05528,-93.6376533
1797,713 CRAWFORD AVE,42.02852,-93.60753299999999
1798,3210 TUPELO CIR,42.0521,-93.65566899999999
1799,623 9TH ST,42.0304164,-93.61958369999999
1800,4625 TWAIN ST,42.016424,-93.682041
1801,510 NORTHWESTERN AVE,42.0261717,-93.6218792
1802,4008 EDGEWATER DR,42.0603984,-93.628731
1803,2617 CLEVELAND DR,42.0482086,-93.6347435
1804,2022 GREELEY ST,42.0195209,-93.6404049
1805,815 FURMAN DR,42.0450587,-93.6219583
1806,2500 NORTHWESTERN AVE,42.0465275,-93.6255996
1807,426 E 20TH ST,42.04168850000001,-93.6056748
1808,5027 EMERSON DR,42.019964,-93.6859564
1809,1201 ROOSEVELT AVE,42.033426,-93.62276969999999
1810,5419 KANSAS DR,42.03804239999999,-93.6920198
1811,1520 BURNETT AVE,42.0378544,-93.6152306
1812,2407 NORTHWESTERN AVE,42.0458335,-93.6261735
1813,411 HARTFORD DR,42.0258052,-93.68940529999999
1814,509 24TH ST,42.0459507,-93.61815899999999
1815,2136 DUFF AVE,42.0442348,-93.61253980000001
1816,5422 KANSAS DR,42.0376871,-93.69225759999999
1817,333 PEARSON AVE,42.0191354,-93.6428201
1818,107 S MAPLE AVE,42.0225037,-93.6254809
1819,712 WILDER BLVD,42.0161396,-93.6886912
1820,3039 BURNHAM DR,42.057652,-93.652738
1821,1326 BARKLEY CT,42.0515273,-93.6277843
1822,2130 PRAIRIE VIEW EAST,42.0434703,-93.6374158
1823,2217 MELROSE AVE,42.0443846,-93.6249663
1824,2438 WELBECK DR,42.0579894,-93.64293889999999
1825,3304 NIXON AVE,42.054339,-93.627621
1826,1112 IOWA AVE,42.0330319,-93.6590349
1827,3218 LETTIE ST,42.0213106,-93.6607198
1828,1103 CLARK AVE,42.0322632,-93.6173675
1829,1110 JOHNSON ST,42.050096,-93.625514
1830,3125 WESTON DR,42.0615956,-93.65523429999999
1831,914 MURRAY DR,42.0390483,-93.6233238
1832,4018 ONTARIO ST,42.0343136,-93.6733563
1833,1511 INDIANA AVE,42.0365518,-93.68670929999999
1834,3329 HARCOURT DR,41.9923341,-93.60407239999999
1835,1418 NEBRASKA AVE,42.0364888,-93.6885581
1836,4626 WEBSTER ST,42.0168002,-93.68219189999999
1837,3834 MARIGOLD DR,42.018647,-93.67021059999999
1838,5402 CERVANTES DR,42.016903,-93.691667
1839,1326 MAXWELL AVE,42.0352902,-93.6066144
1840,1105 STAFFORD AVE,42.0323608,-93.6081081
1841,1914 FERNDALE AVE,42.0416868,-93.6210567
1842,618 9TH ST,42.0299553,-93.6195046
1843,4709 CLEMENS BLVD,42.0181196,-93.68322219999999
1844,217 DOTSON DR,42.02045870000001,-93.6716924
1845,2204 FILLMORE AVE,42.0439183,-93.6311808
1846,412 KEN MARIL RD,41.9863385,-93.6061776
1847,2908 HARRISON RD,42.0589439,-93.650063
1848,3010 HARRISON RD,42.0592378,-93.65167009999999
1849,3224 ROSS RD,42.0323234,-93.66186839999999
1850,127 16TH ST,42.0384559,-93.6120649
1851,115 15TH ST,42.0372323,-93.6116692
1852,2621 GREEN HILLS DR,41.99818930000001,-93.6446216
1853,2315 SUNDOWN DR,41.994588,-93.64752399999999
1854,411 HILLTOP RD,42.0188205,-93.6636904
1855,3602 FARNHAM DR,42.05661629999999,-93.6508638
1856,4629 TWAIN ST,42.016424,-93.682177
1857,213 S HYLAND AVE,42.0214655,-93.6558482
1858,732 GARNET DR,41.9914322,-93.60132519999999
1859,1117 KENNEDY ST,42.0507909,-93.62674799999999
1860,3412 HARCOURT DR,41.9918613,-93.6031229
1861,3809 PHOENIX ST,42.0303773,-93.6702068
1862,328 CRYSTAL ST,41.9949995,-93.6059913
1863,419 18TH ST,42.0404785,-93.6165365
1864,1326 STAFFORD AVE,42.03554339999999,-93.60763329999999
1865,1624 TOP O HOLLOW RD,42.0562672,-93.632685
1866,1415 DUFF AVE,42.0363637,-93.61103609999999
1867,3714 S DUFF AVE,41.9889504,-93.6096512
1868,1311 CARROLL AVE 1313,42.0350289,-93.60925549999999
1869,1718 COOLIDGE DR,42.0397595,-93.6295578
1870,2326 KNAPP ST,42.01889750000001,-93.6478884
1871,1600 TRUMAN DR,42.0521754,-93.63141829999999
1872,3714 WOODLAND ST,42.0262451,-93.6695531
1873,1417 MARSTON AVE,42.036318,-93.623955
1874,2403 WELBECK DR,42.0581105,-93.6415531
1875,2406 WESTWIND DR,42.06230499999999,-93.642094
1876,3715 EMERALD DR,41.9887095,-93.60870159999999
1877,2220 JENSEN AVE,42.0446101,-93.61841629999999
1878,5213 TABOR DR,42.026776,-93.68859169999999
1879,3908 EISENHOWER AVE,42.0600992,-93.6372772
1880,3019 BECKLEY ST,42.0608066,-93.6533334
1881,1025 GASKILL DR,42.01276680000001,-93.64319619999999
1882,2910 ROXBORO DR,42.05798739999999,-93.6500113
1883,2888 MONROE DR,42.05149,-93.633477
1884,821 MILLER AVE,42.0153753,-93.6868679
1885,1217 SCOTT AVE,42.0339736,-93.660997
1886,3002 WOODLAND ST,42.0259777,-93.65854139999999
1887,1322 DUFF AVE,42.0353593,-93.6104228
1888,2220 ASH AVE,42.0115421,-93.6458689
1889,2312 KNAPP ST,42.0188865,-93.6470172
1890,712 CLARK AVE,42.0284236,-93.61661559999999
1891,2623 STANGE RD,42.0479539,-93.64523539999999
1892,1009 CLARK AVE,42.0316077,-93.617328
1893,624 CRYSTAL ST,41.9967934,-93.60327339999999
1894,3301 ROSS RD,42.0328865,-93.6623833
1895,2211 BUCHANAN DR,42.0545223,-93.6396329
1896,1424 BRECKINRIDGE CT,42.051645,-93.629026
1897,731 5TH ST,42.0260222,-93.6217209
1898,513 9TH ST,42.0303914,-93.6179216
1899,4202 STONE BROOKE RD,42.0616578,-93.6331601
1900,1329 TRUMAN PL,42.0526885,-93.6278547
1901,925 GASKILL DR,42.013958,-93.643247
1902,113 S RUSSELL AVE,42.022288,-93.62864739999999
1903,1501 REAGAN DR,42.0512524,-93.630686
1904,3126 BURNHAM DR,42.0567773,-93.6538681
1905,3209 WESTON DR,42.0615828,-93.65624419999999
1906,3821 BROOKDALE AVE,42.0587702,-93.6371782
1907,2644 CLEVELAND DR,42.0485339,-93.633456
1908,218 16TH ST,42.0381084,-93.6132916
1909,2850 MONROE DR,42.0498649,-93.634181
1910,909 KELLOGG AVE,42.0306255,-93.6141622
1911,3214 NIXON AVE,42.0539096,-93.62785579999999
1912,1411 CURTISS AVE,42.0360602,-93.6249861
1913,3118 ASPEN RD,42.0513298,-93.6544621
1914,2810 WHITE OAK DR,41.9969919,-93.6464233
1915,3113 HARRISON RD,42.059902,-93.6544621
1916,5322 DURANT ST,42.0243324,-93.6900977
1917,1115 HYLAND AVE,42.0324513,-93.6560231
1918,4817 WALLER ST,42.0139304,-93.6849261
1919,1111 ORCHARD DR,42.0333972,-93.6279745
1920,1311 COOLIDGE DR,42.03924629999999,-93.62745989999999
1921,925 MAXWELL AVE,42.03111570000001,-93.6071585
1922,205 DOTSON DR,42.0208251,-93.6717122
1923,1520 CALIFORNIA AVE,42.0374973,-93.6909498
1924,102 N RIVERSIDE DR,42.0229921,-93.6295974
1925,2322 BUCHANAN DR,42.0560047,-93.63915779999999
1926,4002 BRICKMAN AVE,42.0610784,-93.6423252
1927,3813 WESTLAWN DR,42.0588913,-93.6425033
1928,2822 OAKLAND ST 2824,42.0278676,-93.6568185
1929,621 CLARK AVE,42.0277082,-93.6172488
1930,2233 MCKINLEY CT,42.0438487,-93.6284891
1931,321 E 6TH ST,42.0272509,-93.6059715
1932,5318 DURANT ST,42.02435750000001,-93.68991940000001
1933,2219 HAYES AVE,42.044085,-93.63323919999999
1934,2317 CAMDEN DR,42.0462854,-93.64060289999999
1935,3001 SAPPHIRE CIR,41.99575979999999,-93.603934
1936,2522 PIERCE AVE,42.0462716,-93.63248709999999
1937,113 E O NEIL DR,42.0404107,-93.6100865
1938,1317 WILSON AVE,42.0352502,-93.61881199999999
1939,1428 NORTHWESTERN AVE,42.0368951,-93.6254611
1940,1012 TOP O HOLLOW RD,42.0563238,-93.6247684
1941,1130 STAFFORD AVE,42.0330324,-93.60763329999999
1942,4927 WESTBEND DR,42.026138,-93.68439110000001
1943,515 LYNN AVE,42.0173709,-93.64668060000001
1944,425 20TH ST,42.0423226,-93.6168531
1945,1413 WHEELER ST,42.0535196,-93.6298151
1946,3813 EISENHOWER AVE,42.0587538,-93.63830659999999
1947,3721 WOODLAND ST,42.0267585,-93.66981059999999
1948,2056 PINEHURST DR,42.0434918,-93.6487205
1949,5423 NORRIS ST,42.0214429,-93.6928521
1950,1212 N 2ND ST,42.0238323,-93.62745989999999
1951,828 BURNETT AVE,42.029975,-93.615191
1952,3915 BRICKMAN AVE,42.0606064,-93.64287
1953,2413 KINGSTON DR,42.0523771,-93.6409196
1954,4003 WESTLAWN DR,42.0609627,-93.6417115
1955,3210 FOXLEY DR,42.0584344,-93.65568979999999
1956,3917 VIOLA MAE AVE,41.9869631,-93.60413220000001
1957,1020 10TH ST,42.0310707,-93.62457049999999
1958,500 GARDEN RD,41.9897478,-93.60518019999999
1959,2523 YORKSHIRE ST,42.053347,-93.643216
1960,4617 TWAIN ST,42.016426,-93.68163299999999
1961,2407 DUFF AVE,42.0459891,-93.61447869999999
1962,211 16TH ST,42.0385034,-93.6130146
1963,3906 DAWES DR,42.0593843,-93.6219979
1964,1313 CLARK AVE,42.03500469999999,-93.6174071
1965,2908 WOOD ST,42.02191120000001,-93.6576304
1966,1235 MICHIGAN AVE,42.03421300000001,-93.6637895
1967,3410 EMERALD DR,41.9915205,-93.6078311
1968,1316 DOUGLAS AVE,42.0352097,-93.6119939
1969,1422 CALIFORNIA AVE,42.0368182,-93.6910489
1970,129 E 9TH ST,42.0303221,-93.6090577
1971,1616 AMHERST DR,42.0373036,-93.6595315
1972,1308 ALBERTA AVE,42.0349142,-93.6732969
1973,2822 ASPEN RD,42.0508635,-93.6472548
1974,3128 KINGMAN RD,42.036383,-93.6587196
1975,2912 OAKLAND ST,42.02791209999999,-93.65784819999999
1976,104 E O NEIL DR,42.0399946,-93.6104228
1977,3819 VIOLA MAE AVE,41.9877907,-93.6040922
1978,1512 STONE BROOKE RD,42.059666,-93.6310628
1979,2225 CLARK AVE,42.0445503,-93.61786219999999
1980,2218 WINDFIELD DR,42.0579764,-93.6396922
1981,914 BROOKRIDGE AVE,42.0309822,-93.6273808
1982,2514 MELROSE AVE,42.0469112,-93.6244518
1983,1942 STEVENSON DR,42.0522459,-93.63529779999999
1984,2048 CESSNA ST,42.01577,-93.6417115
1985,1818 WATERBURY CIR,42.062634,-93.633282
1986,3145 SYCAMORE RD,42.0497113,-93.655571
1987,2100 ASHMORE DR,42.010608,-93.6411967
1988,5407 DURANT ST,42.0247732,-93.69081109999999
1989,2130 DUFF AVE,42.0441264,-93.61230230000001
1990,1104 TOP O HOLLOW RD,42.0564048,-93.62587669999999
1991,804 DUFF AVE,42.0293253,-93.6100469
1992,2141 STEVENSON DR,42.0528347,-93.6386629
1993,803 FURMAN DR,42.0451135,-93.6214438
1994,2824 GREENSBORO DR,42.04381799999999,-93.64754599999999
